"videoId","commentId","parentId","author","text","likeCount","publishedAt","updatedAt","viewerRating","canRate","reply"
"p7BCRVD_F30","UgxfzaK22s3lJDcnZuB4AaABAg",NA,"@student_mgl","Fantastic TEDx Talk here and a fast evolving area too . Totally agree on the good governance of it being pivotal in its development too.",1,"2024-10-07T15:31:17Z","2024-10-07T15:31:17Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugyeh-PnIfITnrzvLQ94AaABAg",NA,"@PittaGanesh12","I’m listening to you and your other talks too on AI !",1,"2024-10-07T15:31:20Z","2024-10-07T15:31:20Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxFTgDs9L42T7kKucB4AaABAg",NA,"@gureshdangari2225","Don’t enjoy these talks anymore, everyone is an expert on AI all of a sudden !",0,"2024-10-07T15:31:26Z","2024-10-07T15:31:26Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyP9DOdLx3VlROFt294AaABAg",NA,"@ArvindKumar-kt2rk","💯 agree with a lot of what Dominique says , i’ve listened to her many times on this subject and she is truly world class !! One of the best experts globally on AI bar none !!!!",0,"2024-10-10T15:07:12Z","2024-10-10T15:07:12Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugz1QYXl6FMCp7pbWHp4AaABAg",NA,"@M.DArsheAlamKhan","❤️",0,"2024-10-10T15:07:16Z","2024-10-10T15:07:16Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugw-FaAkNoEmNGpOpu54AaABAg",NA,"@manuri2571","Congratulations on a brilliant discussion. Unusual format for a ted talk i thought but one of the best conversations, thank you for sharing !!!",1,"2024-10-10T15:09:10Z","2024-10-10T15:09:10Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwBe-UgP5OivAkJMWh4AaABAg",NA,"@AshikKhan-to7hs","🙌🙌🙌🙌🙌🙌🙌🙌🙌",1,"2024-10-10T15:09:13Z","2024-10-10T15:09:13Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugzb91hXSwoDaCouhe94AaABAg",NA,"@kaliamml626","Dominique do you see AI being a big player in industry and commerce in 5 years time or is it here to stay ??? Curious 🤨",1,"2024-10-10T15:09:15Z","2024-10-10T15:09:15Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwP3lQ1PJcp8iQBJNN4AaABAg",NA,"@GuruAzeezInsan","Fantastic talk",1,"2024-10-10T15:09:18Z","2024-10-10T15:09:18Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwNiiLpPcBIPANzan54AaABAg",NA,"@pahladparaste-kd1dx","Congrats 🙌",1,"2024-10-10T15:09:20Z","2024-10-10T15:09:20Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyGm-M3xCjvyrLG6lN4AaABAg",NA,"@SureshMali-h3p","Wonderful conversation and sort of alarmed me at how this plays a part and a threat also to many business sectors .. always challenging situations with these things isn’t there !!!!!",1,"2024-10-10T15:10:30Z","2024-10-10T15:10:30Z","none",TRUE,FALSE
